id,D-30,D-21,D-14,D-7,D-0
184,0.9088653612830111,1.2737266452117053,1.2551940326287048,1.0296909850973626,1.052046179709326
185,1.0523889530691743,1.2263102162872026,1.1334722298485018,1.1032060217022859,0.9725843258534765
186,1.0704759855473633,1.2192941875162389,1.1686303695381357,1.1234244711174681,0.9010581848694742
187,1.057283328666352,1.2830441387236788,1.0643203525533487,1.1000173701753921,0.8709538748082177
188,1.0562591898687788,1.2551940326287048,1.0296909850973626,1.052046179709326,0.9185037568344301
189,1.2414196605560928,1.1686303695381357,1.1234244711174681,0.9010581848694742,0.9397989466091529
190,1.2263102162872026,1.0643203525533487,1.1000173701753921,0.8709538748082177,0.9553630197428654
191,1.2192941875162389,0.9917849498638358,1.0332596210863365,0.8769366232389803,0.9415534975039032
192,1.2830441387236788,1.0296909850973626,1.052046179709326,0.9185037568344301,0.9290500124133941
193,1.182761013397663,1.1032060217022859,0.9725843258534765,0.8905047052659885,0.873423702675758
194,1.1702191013722985,1.1234244711174681,0.9010581848694742,0.9397989466091529,0.8067352338220809
195,1.1686303695381357,1.0332596210863365,0.8769366232389803,0.9415534975039032,0.9543191629705204
196,1.0643203525533487,1.052046179709326,0.9185037568344301,0.9290500124133941,0.9654033433408262
197,1.0713346457012642,0.9725843258534765,0.8905047052659885,0.873423702675758,0.9670037168194547
198,1.1032060217022859,0.8709538748082177,0.9553630197428654,0.886934953315617,0.9985544110939926
199,0.9843082877205837,0.8905047052659885,0.873423702675758,0.9670037168194547,1.0609703756141833
200,0.9901175315340183,0.9397989466091529,0.8067352338220809,0.9447049225012828,1.0929341122781093
201,0.8709538748082177,0.9290500124133941,0.9654033433408262,1.0756598518896543,0.7785901481110636
202,0.8733261220927725,0.873423702675758,0.9670037168194547,1.0609703756141833,0.7002102335130213
203,0.9553630197428654,0.9654033433408262,1.0756598518896543,0.7785901481110636,0.3547929043341186
204,0.9022377305105407,0.9447049225012828,1.0929341122781093,0.6536349350975055,0.3395838291452545
205,0.873423702675758,0.9985544110939926,1.1629340048113572,0.5943123609594362,0.32946947393045345
206,0.8067352338220809,1.0783772869470847,1.1088235227633145,0.5291596081000475,0.42765995218743563
207,0.9670037168194547,1.1629340048113572,0.5943123609594362,0.32946947393045345,0.37863880922889154
208,1.057998141772303,0.7002102335130213,0.3183982492484609,0.4626755559030205,0.8925362275199796
209,1.082216247271579,0.6536349350975055,0.3395838291452545,0.38689010417417447,1.0045874576755252
210,1.0609703756141833,0.5943123609594362,0.32946947393045345,0.37863880922889154,0.9895629330385289
211,0.7464270308816243,0.3183982492484609,0.4626755559030205,0.8925362275199796,1.5033982340231922
212,0.7002102335130213,0.32946947393045345,0.37863880922889154,0.9895629330385289,1.5432729438532553
213,0.6536349350975055,0.42765995218743563,0.47849015528233596,1.1112855930566958,1.4564292090102124
214,0.5943123609594362,0.4525677045496926,0.7046639042917141,1.3773640423352047,1.4940094633775935
215,0.34333715045390445,0.38689010417417447,1.0045874576755252,1.5882482157800488,1.576015565494244
