property_id,window_days,be_present,be_total,be_rate,ctrl_present,ctrl_total,ctrl_rate,analysis_type,test_type,p_value,odds_ratio,effect_size,significant,be_freq_mean,ctrl_freq_mean,p_adjusted
Property_088,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8724376924969663,0.983911452190332,,False,1339.0709219858156,1360.966903073286,1.0
Property_089,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_089,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999785038111,0.8473658249999214,,False,3825.7304964539007,4514.851063829788,1.0
Property_090,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_090,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999993794457,0.8437759977632903,,False,2625.517730496454,3111.628841607565,1.0
Property_091,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_091,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9998385977402595,0.9046685576975193,,False,1420.4964539007092,1570.1843971631206,1.0
Property_092,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_092,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9993221251531894,0.9374630281677394,,False,9182.609929078015,9795.170212765957,1.0
Property_093,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_093,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.999765972763378,0.9261464766589844,,False,5932.843971631206,6405.945626477542,1.0
Property_094,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_094,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999975070197699,0.9176027586982092,,False,8105.58865248227,8833.439716312057,1.0
Property_095,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_095,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9881221210426064,0.9651874807638656,,False,9986.219858156028,10346.404255319148,1.0
Property_096,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_096,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9693335139641748,0.9185497552334163,,False,1968.645390070922,2143.210401891253,1.0
Property_097,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_097,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999247401295656,0.9158742872128917,,False,7331.333333333333,8004.737588652482,1.0
Property_098,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_098,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.3636209688643555,0.9931714289872274,,False,1452.0283687943263,1462.0118203309692,1.0
Property_099,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_099,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9979843523800458,0.9567434776559834,,False,3706.709219858156,3874.2978723404253,1.0
Property_100,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_100,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.4387031645923507,0.9927426114624258,,False,4939.014184397163,4975.120567375887,1.0
Property_101,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_101,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999061473751988,0.9545624965741535,,False,3087.7163120567375,3234.692671394799,1.0
Property_102,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_102,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999730990353111,0.9349690321957153,,False,777.6312056737588,831.7186761229315,1.0
Property_103,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_103,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.991950615989338,0.9494024077534877,,False,1032.8510638297873,1087.8959810874705,1.0
Property_104,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_104,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9976092649183796,0.9359847481529332,,False,4227.035460992908,4516.137115839243,1.0
Property_105,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_105,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999960100425312,0.8910346739552869,,False,4953.9716312056735,5559.796690307328,1.0
Property_106,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_106,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9997882247656589,0.9245778476832371,,False,5050.035460992908,5461.9905437352245,1.0
Property_107,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_107,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999712255257658,0.911033467667985,,False,2290.0,2513.628841607565,1.0
Property_108,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_108,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.960778801274655,0.954793281867956,,False,1769.836879432624,1853.6335697399527,1.0
Property_109,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_109,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.013540948883081494,1.0539802935999565,,False,2059.709219858156,1954.2198581560283,0.14281187422023284
Property_110,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_110,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.0001238547722321046,1.194955106340289,,True,450.54609929078015,377.0401891252955,0.002084449464587122
Property_111,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_111,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9936859472998723,0.9315101955702518,,False,2217.6879432624114,2380.744680851064,1.0
Property_112,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_112,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999985014058305,0.8993418781321166,,False,1373.3120567375886,1527.0189125295508,1.0
Property_113,7,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_113,7,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,1.741783140239011e-05,1.0889186973210527,,True,3174.2340425531916,2915.033096926714,0.0003625659115602783
Property_001,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_001,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.0034611001752423965,1.0560560812614255,,True,1487.2340425531916,1408.290780141844,0.045123603498606786
Property_002,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_002,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999581712442,0.8957810736234794,,False,2431.340425531915,2714.2127659574467,1.0
Property_003,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_003,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.99999987752695,0.8864948423230966,,False,3698.4397163120566,4171.981087470449,1.0
Property_004,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_004,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.7259539660451,0.987662146094637,,False,5223.58865248227,5288.841607565012,1.0
Property_005,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_005,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.999998111231006,0.9033235545180899,,False,6702.141843971631,7419.425531914893,1.0
Property_006,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_006,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.6771664909752226,0.9887651375965414,,False,17498.95035460993,17697.782505910167,1.0
Property_007,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_007,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.5267623456891979,1.014071926280273,,False,2061.2198581560283,2032.6170212765958,1.0
Property_008,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_008,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9864071723023221,0.9869253735444018,,False,12228.411347517731,12390.411347517731,1.0
Property_009,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_009,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8314372959468775,0.9590398994330012,,False,3982.2624113475176,4152.3427895981085,1.0
Property_010,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_010,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.999998393242744,0.9207910883392963,,False,10832.099290780141,11763.905437352247,1.0
Property_011,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_011,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999728496449,0.874207139055648,,False,8764.418439716312,10025.562647754137,1.0
Property_012,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_012,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.920038491687518,0.9918878599635129,,False,2538.517730496454,2559.2789598108748,1.0
Property_013,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_013,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,1.0657257100407023e-07,1.129675792073059,,True,2171.624113475177,1922.3427895981088,3.122181617193317e-06
Property_014,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_014,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.7472832962209734,1.054356973376217,,False,2493.900709219858,2365.3286052009457,1.0
Property_015,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_015,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9994608434870507,0.9359416360568513,,False,3001.631205673759,3207.0709219858154,1.0
Property_016,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_016,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999999999967,0.8529184319094223,,False,6539.404255319149,7667.09219858156,1.0
Property_017,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_017,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9526271830353171,0.9523222950255428,,False,11695.368794326241,12280.893617021276,1.0
Property_018,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_018,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9994458793702307,0.95310285893539,,False,2083.0141843971633,2185.5082742316786,1.0
Property_019,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_019,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8722501699800653,0.961309482069478,,False,19445.177304964538,20227.801418439718,1.0
Property_020,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_020,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9559212461813988,0.9611671269805611,,False,859.7446808510638,894.4799054373523,1.0
Property_021,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_021,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.5949082190614512,1.0540246075947242,,False,1186.9787234042553,1126.1394799054374,1.0
Property_022,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_022,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999999716602,0.8356012883914904,,False,1855.836879432624,2220.9598108747045,1.0
Property_023,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_023,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.0007302325187627096,1.0517946027496345,,True,11625.943262411347,11053.43498817967,0.010696554117431542
Property_024,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_024,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,9.30486455429526e-10,1.19156094614062,,True,2727.7872340425533,2289.255319148936,4.9067652416317006e-08
Property_025,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_025,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999989772482878,0.7406038790307574,,False,3330.851063829787,4497.4799054373525,1.0
Property_026,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_026,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.40370476957729806,1.0015267802275833,,False,15458.014184397163,15434.449172576833,1.0
Property_027,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_027,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9998564689533654,0.9315847344850825,,False,3352.9078014184397,3599.144208037825,1.0
Property_028,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_028,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999966028644117,0.917896028725195,,False,10205.460992907801,11118.31914893617,1.0
Property_029,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_029,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9998384114095625,0.9102355933171205,,False,1469.7163120567375,1614.6548463356974,1.0
Property_030,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_030,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.010652408360775823,1.0529758991409428,,False,1179.950354609929,1120.5862884160756,0.12211673932425617
Property_031,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_031,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9997455462184048,0.9233160251105397,,False,11167.666666666666,12095.172576832152,1.0
Property_032,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_032,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.49047825870765255,0.9946453065100411,,False,2406.872340425532,2419.8297872340427,1.0
Property_033,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_033,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.989152618776884,0.9517876361572032,,False,2663.5248226950353,2798.4444444444443,1.0
Property_034,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_034,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8685343832025332,0.9746277543387959,,False,1981.3191489361702,2032.8983451536642,1.0
Property_035,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_035,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.7734046207771035,0.9890833179052739,,False,2197.6028368794327,2221.8581560283687,1.0
Property_036,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_036,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999917365182871,0.9279147132504125,,False,11871.326241134751,12793.553191489362,1.0
Property_037,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_037,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999945968646229,0.9055880581752721,,False,11255.312056737588,12428.732860520095,1.0
Property_038,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_038,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.33600582095477066,1.0032738099092322,,False,10988.893617021276,10953.035460992907,1.0
Property_039,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_039,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8866687884125268,0.9471656634678747,,False,4043.68085106383,4269.243498817967,1.0
Property_040,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_040,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.830385789535866,0.9594650439031168,,False,620.2340425531914,646.4373522458629,1.0
Property_041,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_041,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9996742177167267,0.941268252886441,,False,15841.673758865249,16830.137115839243,1.0
Property_042,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_042,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9892121852209496,0.9696031996631934,,False,4246.758865248227,4379.893617021276,1.0
Property_043,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_043,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999978348105,0.8705719906181433,,False,4896.31914893617,5624.255319148936,1.0
Property_044,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_044,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999802991264312,0.8984712058750034,,False,3587.049645390071,3992.3924349881795,1.0
Property_045,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_045,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999766152786,0.87435454220159,,False,16376.81560283688,18730.177304964538,1.0
Property_046,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_046,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9968313339004683,0.962322974202313,,False,19798.7304964539,20573.893617021276,1.0
Property_047,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_047,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999987994460796,0.8768576127376045,,False,14452.574468085106,16482.236406619384,1.0
Property_048,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_048,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999992145152932,0.8996576259866647,,False,2897.9290780141846,3221.146572104019,1.0
Property_049,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_049,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,1.0182348403218876e-06,1.069369853006287,,True,13703.709219858156,12814.751773049646,2.4406780566503428e-05
Property_050,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_050,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999965892797,0.8924843356441798,,False,10789.985815602837,12089.832151300236,1.0
Property_051,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_051,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9282137782721664,0.9385633642053266,,False,2538.751773049645,2704.933806146572,1.0
Property_052,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_052,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.999652550887602,0.9560249889574592,,False,14291.2695035461,14948.635933806147,1.0
Property_053,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_053,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9985495224623222,0.9456130085080356,,False,18234.63120567376,19283.397163120568,1.0
Property_054,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_054,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999799393049984,0.9181872877675694,,False,22252.978723404256,24235.77304964539,1.0
Property_055,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_055,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,3.8660472377403664e-10,1.1458596306052846,,True,3628.9645390070923,3167.0236406619383,2.5483694708771915e-08
Property_056,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_056,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.6965109832804544,0.9958269111351971,,False,10395.382978723404,10438.945626477542,1.0
Property_057,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_057,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.1098734501290346,1.0331557266421774,,False,6243.41134751773,6043.0496453900705,0.8690989905206638
Property_058,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_058,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999996220096,0.8055612769747335,,False,6620.106382978724,8218.004728132388,1.0
Property_059,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_059,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999998949801,0.864198404086752,,False,5170.304964539007,5982.7754137115835,1.0
Property_060,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_060,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9979401271680202,0.9434502529625249,,False,1316.3829787234042,1395.2860520094562,1.0
Property_061,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_061,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999473340453,0.8653597481328759,,False,2496.503546099291,2884.9314420803785,1.0
Property_062,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_062,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.08706046430568914,1.0858065948089195,,False,5447.163120567376,5016.6973995271865,0.7027023190387767
Property_063,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_063,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9997389581977371,0.8927653343359243,,False,3519.7304964539007,3942.503546099291,1.0
Property_064,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_064,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999998373077321,0.872433687938314,,False,3990.567375886525,4574.063829787234,1.0
Property_065,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_065,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9987673998986184,0.9605266821892398,,False,1060.0921985815603,1103.6572104018912,1.0
Property_066,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_066,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.8258216291762359,1.0385420185097616,,False,2907.5248226950353,2799.6217494089833,1.0
Property_067,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_067,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.997711740222229,0.9464961176168682,,False,4159.170212765957,4394.281323877069,1.0
Property_068,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_068,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.00345495888927456,1.0353989775653587,,True,9563.241134751774,9236.286052009456,0.045123603498606786
Property_069,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_069,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999073140952,0.8835978729981225,,False,10426.929078014184,11800.536643026006,1.0
Property_070,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_070,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,3.751489112970487e-10,1.144253553222352,,True,5633.858156028369,4923.609929078014,2.5483694708771915e-08
Property_071,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_071,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.47038797921102593,0.986557450529748,,False,2122.950354609929,2151.8770685579198,1.0
Property_072,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_072,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.2326598006614395,1.0081631818145291,,False,3262.418439716312,3236.002364066194,1.0
Property_073,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_073,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.5459636392914442,0.9882053749656968,,False,2485.801418439716,2515.470449172577,1.0
Property_074,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_074,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9990662177523139,0.9774307264687833,,False,2206.354609929078,2257.300236406619,1.0
Property_075,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_075,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999918691665592,0.9102270288161071,,False,18255.971631205673,20056.50354609929,1.0
Property_076,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_076,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999982170007804,0.8958444453222747,,False,11312.31914893617,12627.548463356974,1.0
Property_077,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_077,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9628578179707842,1.010345046160271,,False,2562.368794326241,2536.1323877068558,1.0
Property_078,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_078,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,1.0772118367224424e-11,1.1569692908031337,,True,3889.432624113475,3361.74231678487,2.301868135099969e-09
Property_079,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_079,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.3603779175996382,1.0535874579658937,,False,7050.659574468085,6692.0496453900705,1.0
Property_080,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_080,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999998624448323,0.9274006918609293,,False,3377.4113475177305,3641.80378250591,1.0
Property_081,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_081,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9999999999386137,0.8639628847909161,,False,12808.439716312057,14825.219858156028,1.0
Property_082,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_082,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9977266510535076,0.9630877599536655,,False,14320.90780141844,14869.78486997636,1.0
Property_083,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_083,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.23825909101406312,1.0954526132895481,,False,5014.021276595745,4577.122931442081,1.0
Property_084,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_084,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9782614463012491,0.9546841353299873,,False,548.1489361702128,574.1678486997636,1.0
Property_085,14,141,141,1.0,423,423,1.0,presence,fisher,1.0,,0.0,False,,,1.0
Property_085,14,141,141,1.0,423,423,1.0,frequency,mann_whitney_u,0.9733358946149933,0.9653693138834251,,False,3846.3120567375886,3984.290780141844,1.0
